station_id,strdate,element,value,mflag,qflag,sflag,obstime
USW00014819,19920827,TMAX,189,,,0,2400
USW00014819,19920827,TMIN,139,,,0,2400
USW00014819,19920827,PRCP,234,,,0,2400
USW00014819,19920827,SNOW,0,,,0,
USW00014819,19920827,SNWD,0,,,0,
USW00094846,19920827,TMAX,172,,,0,2400
USW00094846,19920827,TMIN,128,,,0,2400
USW00094846,19920827,PRCP,193,,,0,2400
USW00094846,19920827,SNOW,0,,,0,
USW00094846,19920827,SNWD,0,,,0,
USW00094846,19920827,AWND,61,,,X,
USW00014819,19920828,TMAX,211,,,0,2400
USW00014819,19920828,TMIN,122,,,0,2400
USW00014819,19920828,PRCP,0,,,0,2400
USW00014819,19920828,SNOW,0,,,0,
USW00014819,19920828,SNWD,0,,,0,
USW00094846,19920828,TMAX,206,,,0,2400
USW00094846,19920828,TMIN,106,,,0,2400
USW00094846,19920828,PRCP,0,,,0,2400
USW00094846,19920828,SNOW,0,,,0,
USW00094846,19920828,SNWD,0,,,0,
USW00094846,19920828,AWND,54,,,X,
USW00014819,19920829,TMAX,278,,,0,2400
USW00014819,19920829,TMIN,122,,,0,2400
USW00014819,19920829,PRCP,0,T,,0,2400
USW00014819,19920829,SNOW,0,,,0,
USW00014819,19920829,SNWD,0,,,0,
USW00094846,19920829,TMAX,267,,,0,2400
USW00094846,19920829,TMIN,106,,,0,2400
USW00094846,19920829,PRCP,86,,,0,2400
USW00094846,19920829,SNOW,0,,,0,
USW00094846,19920829,SNWD,0,,,0,
USW00094846,19920829,AWND,51,,,X,
USW00014819,19920830,TMAX,239,,,0,2400
USW00014819,19920830,TMIN,161,,,0,2400
USW00014819,19920830,PRCP,0,,,0,2400
USW00014819,19920830,SNOW,0,,,0,
USW00014819,19920830,SNWD,0,,,0,
USW00094846,19920830,TMAX,228,,,0,2400
USW00094846,19920830,TMIN,144,,,0,2400
USW00094846,19920830,PRCP,0,,,0,2400
USW00094846,19920830,SNOW,0,,,0,
USW00094846,19920830,SNWD,0,,,0,
USW00094846,19920830,AWND,61,,,X,
USW00014819,19920831,TMAX,244,,,0,2400
USW00014819,19920831,TMIN,133,,,0,2400
USW00014819,19920831,PRCP,0,,,0,2400
USW00014819,19920831,SNOW,0,,,0,
USW00014819,19920831,SNWD,0,,,0,
USW00094846,19920831,TMAX,239,,,0,2400
USW00094846,19920831,TMIN,111,,,0,2400
USW00094846,19920831,PRCP,0,,,0,2400
USW00094846,19920831,SNOW,0,,,0,
USW00094846,19920831,SNWD,0,,,0,
USW00094846,19920831,AWND,36,,,X,
USW00014819,19920901,TMAX,250,,,0,2400
USW00014819,19920901,TMIN,133,,,0,2400
USW00014819,19920901,PRCP,0,,,0,2400
USW00014819,19920901,SNOW,0,,,0,
USW00014819,19920901,SNWD,0,,,0,
USW00094846,19920901,TMAX,244,,,0,2400
USW00094846,19920901,TMIN,100,,,0,2400
USW00094846,19920901,PRCP,0,,,0,2400
USW00094846,19920901,SNOW,0,,,0,
USW00094846,19920901,SNWD,0,,,0,
USW00094846,19920901,AWND,31,,,X,
USW00014819,19920902,TMAX,239,,,0,2400
USW00014819,19920902,TMIN,200,,,0,2400
USW00014819,19920902,PRCP,30,,,0,2400
USW00014819,19920902,SNOW,0,,,0,
USW00014819,19920902,SNWD,0,,,0,
USW00094846,19920902,TMAX,233,,,0,2400
USW00094846,19920902,TMIN,189,,,0,2400
USW00094846,19920902,PRCP,10,,,0,2400
USW00094846,19920902,SNOW,0,,,0,
USW00094846,19920902,SNWD,0,,,0,
USW00094846,19920902,AWND,56,,,X,
USW00014819,19920903,TMAX,272,,,0,2400
USW00014819,19920903,TMIN,183,,,0,2400
USW00014819,19920903,PRCP,0,,,0,2400
USW00014819,19920903,SNOW,0,,,0,
USW00014819,19920903,SNWD,0,,,0,
USW00094846,19920903,TMAX,261,,,0,2400
USW00094846,19920903,TMIN,133,,,0,2400
USW00094846,19920903,PRCP,0,,,0,2400
USW00094846,19920903,SNOW,0,,,0,
USW00094846,19920903,SNWD,0,,,0,
USW00094846,19920903,AWND,38,,,X,
USW00014819,19920904,TMAX,261,,,0,2400
USW00014819,19920904,TMIN,156,,,0,2400
USW00014819,19920904,PRCP,0,,,0,2400
USW00014819,19920904,SNOW,0,,,0,
USW00014819,19920904,SNWD,0,,,0,
USW00094846,19920904,TMAX,261,,,0,2400
USW00094846,19920904,TMIN,100,,,0,2400
USW00094846,19920904,PRCP,0,,,0,2400
USW00094846,19920904,SNOW,0,,,0,
USW00094846,19920904,SNWD,0,,,0,
USW00094846,19920904,AWND,32,,,X,
USW00014819,19920905,TMAX,289,,,0,2400
USW00014819,19920905,TMIN,178,,,0,2400
USW00014819,19920905,PRCP,0,,,0,2400
USW00014819,19920905,SNOW,0,,,0,
USW00014819,19920905,SNWD,0,,,0,
USW00094846,19920905,TMAX,278,,,0,2400
USW00094846,19920905,TMIN,144,,,0,2400
USW00094846,19920905,PRCP,0,,,0,2400
USW00094846,19920905,SNOW,0,,,0,
USW00094846,19920905,SNWD,0,,,0,
USW00094846,19920905,AWND,49,,,X,
USW00014819,19920906,TMAX,294,,,0,2400
USW00014819,19920906,TMIN,211,,,0,2400
USW00014819,19920906,PRCP,0,,,0,2400
USW00014819,19920906,SNOW,0,,,0,
USW00014819,19920906,SNWD,0,,,0,
USW00094846,19920906,TMAX,289,,,0,2400
USW00094846,19920906,TMIN,194,,,0,2400
USW00094846,19920906,PRCP,0,,,0,2400
USW00094846,19920906,SNOW,0,,,0,
USW00094846,19920906,SNWD,0,,,0,
USW00094846,19920906,AWND,37,,,X,
USW00014819,19920907,TMAX,300,,,0,2400
USW00014819,19920907,TMIN,200,,,0,2400
USW00014819,19920907,PRCP,114,,,0,2400
USW00014819,19920907,SNOW,0,,,0,
USW00014819,19920907,SNWD,0,,,0,
USW00094846,19920907,TMAX,289,,,0,2400
USW00094846,19920907,TMIN,172,,,0,2400
USW00094846,19920907,PRCP,48,,,0,2400
USW00094846,19920907,SNOW,0,,,0,
USW00094846,19920907,SNWD,0,,,0,
USW00094846,19920907,AWND,32,,,X,
USW00014819,19920908,TMAX,228,,,0,2400
USW00014819,19920908,TMIN,150,,,0,2400
USW00014819,19920908,PRCP,18,,,0,2400
USW00014819,19920908,SNOW,0,,,0,
USW00014819,19920908,SNWD,0,,,0,
USW00094846,19920908,TMAX,217,,,0,2400
USW00094846,19920908,TMIN,139,,,0,2400
USW00094846,19920908,PRCP,13,,,0,2400
USW00094846,19920908,SNOW,0,,,0,
USW00094846,19920908,SNWD,0,,,0,
USW00094846,19920908,AWND,47,,,X,
USW00014819,19920909,TMAX,211,,,0,2400
USW00014819,19920909,TMIN,156,,,0,2400
USW00014819,19920909,PRCP,826,,,0,2400
USW00014819,19920909,SNOW,0,,,0,
USW00014819,19920909,SNWD,0,,,0,
USW00094846,19920909,TMAX,194,,,0,2400
USW00094846,19920909,TMIN,144,,,0,2400
USW00094846,19920909,PRCP,267,,,0,2400
USW00094846,19920909,SNOW,0,,,0,
USW00094846,19920909,SNWD,0,,,0,
USW00094846,19920909,AWND,51,,,X,
USW00014819,19920910,TMAX,217,,,0,2400
USW00014819,19920910,TMIN,122,,,0,2400
USW00014819,19920910,PRCP,0,,,0,2400
USW00014819,19920910,SNOW,0,,,0,
USW00014819,19920910,SNWD,0,,,0,
USW00094846,19920910,TMAX,200,,,0,2400
USW00094846,19920910,TMIN,111,,,0,2400
USW00094846,19920910,PRCP,0,,,0,2400
USW00094846,19920910,SNOW,0,,,0,
USW00094846,19920910,SNWD,0,,,0,
USW00094846,19920910,AWND,51,,,X,
USW00014819,19920911,TMAX,217,,,0,2400
USW00014819,19920911,TMIN,100,,,0,2400
USW00014819,19920911,PRCP,0,,,0,2400
USW00014819,19920911,SNOW,0,,,0,
USW00014819,19920911,SNWD,0,,,0,
USW00094846,19920911,TMAX,200,,,0,2400
USW00094846,19920911,TMIN,83,,,0,2400
USW00094846,19920911,PRCP,0,,,0,2400
USW00094846,19920911,SNOW,0,,,0,
USW00094846,19920911,SNWD,0,,,0,
USW00094846,19920911,AWND,27,,,X,
USW00014819,19920912,TMAX,250,,,0,2400
USW00014819,19920912,TMIN,111,,,0,2400
USW00014819,19920912,PRCP,0,,,0,2400
USW00014819,19920912,SNOW,0,,,0,
USW00014819,19920912,SNWD,0,,,0,
USW00094846,19920912,TMAX,244,,,0,2400
USW00094846,19920912,TMIN,89,,,0,2400
USW00094846,19920912,PRCP,0,,,0,2400
USW00094846,19920912,SNOW,0,,,0,
USW00094846,19920912,SNWD,0,,,0,
USW00094846,19920912,AWND,37,,,X,
USW00014819,19920913,TMAX,278,,,0,2400
USW00014819,19920913,TMIN,139,,,0,2400
USW00014819,19920913,PRCP,0,,,0,2400
USW00014819,19920913,SNOW,0,,,0,
USW00014819,19920913,SNWD,0,,,0,
USW00094846,19920913,TMAX,267,,,0,2400
USW00094846,19920913,TMIN,133,,,0,2400
USW00094846,19920913,PRCP,0,,,0,2400
USW00094846,19920913,SNOW,0,,,0,
USW00094846,19920913,SNWD,0,,,0,
USW00094846,19920913,AWND,58,,,X,
USW00014819,19920914,TMAX,294,,,0,2400
USW00014819,19920914,TMIN,178,,,0,2400
USW00014819,19920914,PRCP,208,,,0,2400
USW00014819,19920914,SNOW,0,,,0,
USW00014819,19920914,SNWD,0,,,0,
USW00094846,19920914,TMAX,278,,,0,2400
USW00094846,19920914,TMIN,172,,,0,2400
USW00094846,19920914,PRCP,89,,,0,2400
USW00094846,19920914,SNOW,0,,,0,
USW00094846,19920914,SNWD,0,,,0,
USW00094846,19920914,AWND,44,,,X,
USW00014819,19920915,TMAX,311,,,0,2400
USW00014819,19920915,TMIN,217,,,0,2400
USW00014819,19920915,PRCP,0,T,,0,2400
USW00014819,19920915,SNOW,0,,,0,
USW00014819,19920915,SNWD,0,,,0,
USW00094846,19920915,TMAX,294,,,0,2400
USW00094846,19920915,TMIN,200,,,0,2400
USW00094846,19920915,PRCP,318,,,0,2400
USW00094846,19920915,SNOW,0,,,0,
USW00094846,19920915,SNWD,0,,,0,
USW00094846,19920915,AWND,37,,,X,
USW00014819,19920916,TMAX,306,,,0,2400
USW00014819,19920916,TMIN,217,,,0,2400
USW00014819,19920916,PRCP,0,,,0,2400
USW00014819,19920916,SNOW,0,,,0,
USW00014819,19920916,SNWD,0,,,0,
USW00094846,19920916,TMAX,289,,,0,2400
USW00094846,19920916,TMIN,211,,,0,2400
USW00094846,19920916,PRCP,15,,,0,2400
USW00094846,19920916,SNOW,0,,,0,
USW00094846,19920916,SNWD,0,,,0,
USW00094846,19920916,AWND,69,,,X,
USW00014819,19920917,TMAX,267,,,0,2400
USW00014819,19920917,TMIN,194,,,0,2400
USW00014819,19920917,PRCP,53,,,0,2400
USW00014819,19920917,SNOW,0,,,0,
USW00014819,19920917,SNWD,0,,,0,
USW00094846,19920917,TMAX,250,,,0,2400
USW00094846,19920917,TMIN,189,,,0,2400
USW00094846,19920917,PRCP,18,,,0,2400
USW00094846,19920917,SNOW,0,,,0,
USW00094846,19920917,SNWD,0,,,0,
USW00094846,19920917,AWND,51,,,X,
USW00014819,19920918,TMAX,233,,,0,2400
USW00014819,19920918,TMIN,128,,,0,2400
USW00014819,19920918,PRCP,15,,,0,2400
USW00014819,19920918,SNOW,0,,,0,
USW00014819,19920918,SNWD,0,,,0,
USW00094846,19920918,TMAX,233,,,0,2400
USW00094846,19920918,TMIN,94,,,0,2400
USW00094846,19920918,PRCP,33,,,0,2400
USW00094846,19920918,SNOW,0,,,0,
USW00094846,19920918,SNWD,0,,,0,
USW00094846,19920918,AWND,64,,,X,
USW00014819,19920919,TMAX,189,,,0,2400
USW00014819,19920919,TMIN,83,,,0,2400
USW00014819,19920919,PRCP,0,,,0,2400
USW00014819,19920919,SNOW,0,,,0,
USW00014819,19920919,SNWD,0,,,0,
USW00094846,19920919,TMAX,183,,,0,2400
USW00094846,19920919,TMIN,56,,,0,2400
USW00094846,19920919,PRCP,0,,,0,2400
USW00094846,19920919,SNOW,0,,,0,
USW00094846,19920919,SNWD,0,,,0,
USW00094846,19920919,AWND,21,,,X,
USW00014819,19920920,TMAX,206,,,0,2400
USW00014819,19920920,TMIN,100,,,0,2400
USW00014819,19920920,PRCP,102,,,0,2400
USW00014819,19920920,SNOW,0,,,0,
USW00014819,19920920,SNWD,0,,,0,
USW00094846,19920920,TMAX,206,,,0,2400
USW00094846,19920920,TMIN,89,,,0,2400
USW00094846,19920920,PRCP,33,,,0,2400
USW00094846,19920920,SNOW,0,,,0,
USW00094846,19920920,SNWD,0,,,0,
USW00094846,19920920,AWND,48,,,X,
USW00014819,19920921,TMAX,211,,,0,2400
USW00014819,19920921,TMIN,167,,,0,2400
USW00014819,19920921,PRCP,124,,,0,2400
USW00014819,19920921,SNOW,0,,,0,
USW00014819,19920921,SNWD,0,,,0,
USW00094846,19920921,TMAX,211,,,0,2400
USW00094846,19920921,TMIN,133,,,0,2400
USW00094846,19920921,PRCP,33,,,0,2400
USW00094846,19920921,SNOW,0,,,0,
USW00094846,19920921,SNWD,0,,,0,
USW00094846,19920921,AWND,30,,,X,
USW00014819,19920922,TMAX,183,,,0,2400
USW00014819,19920922,TMIN,100,,,0,2400
USW00014819,19920922,PRCP,0,,,0,2400
USW00014819,19920922,SNOW,0,,,0,
USW00014819,19920922,SNWD,0,,,0,
USW00094846,19920922,TMAX,167,,,0,2400
USW00094846,19920922,TMIN,50,,,0,2400
USW00094846,19920922,PRCP,0,,,0,2400
USW00094846,19920922,SNOW,0,,,0,
USW00094846,19920922,SNWD,0,,,0,
USW00094846,19920922,AWND,58,,,X,
USW00014819,19920923,TMAX,150,,,0,2400
USW00014819,19920923,TMIN,83,,,0,2400
USW00014819,19920923,PRCP,0,,,0,2400
USW00014819,19920923,SNOW,0,,,0,
USW00014819,19920923,SNWD,0,,,0,
USW00094846,19920923,TMAX,150,,,0,2400
USW00094846,19920923,TMIN,44,,,0,2400
USW00094846,19920923,PRCP,0,,,0,2400
USW00094846,19920923,SNOW,0,,,0,
USW00094846,19920923,SNWD,0,,,0,
USW00094846,19920923,AWND,36,,,X,
USW00014819,19920924,TMAX,189,,,0,2400
USW00014819,19920924,TMIN,78,,,0,2400
USW00014819,19920924,PRCP,0,,,0,2400
USW00014819,19920924,SNOW,0,,,0,
USW00014819,19920924,SNWD,0,,,0,
USW00094846,19920924,TMAX,189,,,0,2400
USW00094846,19920924,TMIN,50,,,0,2400
USW00094846,19920924,PRCP,0,,,0,2400
USW00094846,19920924,SNOW,0,,,0,
USW00094846,19920924,SNWD,0,,,0,
USW00094846,19920924,AWND,37,,,X,
USW00014819,19920925,TMAX,239,,,0,2400
USW00014819,19920925,TMIN,94,,,0,2400
USW00014819,19920925,PRCP,0,,,0,2400
USW00014819,19920925,SNOW,0,,,0,
USW00014819,19920925,SNWD,0,,,0,
USW00094846,19920925,TMAX,233,,,0,2400
USW00094846,19920925,TMIN,78,,,0,2400
USW00094846,19920925,PRCP,0,,,0,2400
USW00094846,19920925,SNOW,0,,,0,
USW00094846,19920925,SNWD,0,,,0,
USW00094846,19920925,AWND,42,,,X,
USW00014819,19920926,TMAX,228,,,0,2400
USW00014819,19920926,TMIN,139,,,0,2400
USW00014819,19920926,PRCP,249,,,0,2400
USW00014819,19920926,SNOW,0,,,0,
USW00014819,19920926,SNWD,0,,,0,
USW00094846,19920926,TMAX,211,,,0,2400
USW00094846,19920926,TMIN,133,,,0,2400
USW00094846,19920926,PRCP,218,,,0,2400
USW00094846,19920926,SNOW,0,,,0,
USW00094846,19920926,SNWD,0,,,0,
USW00094846,19920926,AWND,50,,,X,
USW00014819,19920927,TMAX,211,,,0,2400
USW00014819,19920927,TMIN,117,,,0,2400
USW00014819,19920927,PRCP,0,,,0,2400
USW00014819,19920927,SNOW,0,,,0,
USW00014819,19920927,SNWD,0,,,0,
USW00094846,19920927,TMAX,206,,,0,2400
USW00094846,19920927,TMIN,100,,,0,2400
USW00094846,19920927,PRCP,0,T,,0,2400
USW00094846,19920927,SNOW,0,,,0,
USW00094846,19920927,SNWD,0,,,0,
USW00094846,19920927,AWND,48,,,X,
USW00014819,19920928,TMAX,167,,,0,2400
USW00014819,19920928,TMIN,83,,,0,2400
USW00014819,19920928,PRCP,0,,,0,2400
USW00014819,19920928,SNOW,0,,,0,
USW00014819,19920928,SNWD,0,,,0,
USW00094846,19920928,TMAX,150,,,0,2400
USW00094846,19920928,TMIN,50,,,0,2400
USW00094846,19920928,PRCP,0,,,0,2400
USW00094846,19920928,SNOW,0,,,0,
USW00094846,19920928,SNWD,0,,,0,
USW00094846,19920928,AWND,51,,,X,
USW00014819,19920929,TMAX,183,,,0,2400
USW00014819,19920929,TMIN,50,,,0,2400
USW00014819,19920929,PRCP,0,,,0,2400
USW00014819,19920929,SNOW,0,,,0,
USW00014819,19920929,SNWD,0,,,0,
USW00094846,19920929,TMAX,167,,,0,2400
USW00094846,19920929,TMIN,22,,,0,2400
USW00094846,19920929,PRCP,0,,,0,2400
USW00094846,19920929,SNOW,0,,,0,
USW00094846,19920929,SNWD,0,,,0,
USW00094846,19920929,AWND,25,,,X,
USW00014819,19920930,TMAX,206,,,0,2400
USW00014819,19920930,TMIN,78,,,0,2400
USW00014819,19920930,PRCP,0,,,0,2400
USW00014819,19920930,SNOW,0,,,0,
USW00014819,19920930,SNWD,0,,,0,
USW00094846,19920930,TMAX,194,,,0,2400
USW00094846,19920930,TMIN,39,,,0,2400
USW00094846,19920930,PRCP,0,,,0,2400
USW00094846,19920930,SNOW,0,,,0,
USW00094846,19920930,SNWD,0,,,0,
USW00094846,19920930,AWND,22,,,X,
USW00014819,19921001,TMAX,244,,,0,2400
USW00014819,19921001,TMIN,94,,,0,2400
USW00014819,19921001,PRCP,0,,,0,2400
USW00014819,19921001,SNOW,0,,,0,
USW00014819,19921001,SNWD,0,,,0,
USW00094846,19921001,TMAX,233,,,0,2400
USW00094846,19921001,TMIN,50,,,0,2400
USW00094846,19921001,PRCP,0,,,0,2400
USW00094846,19921001,SNOW,0,,,0,
USW00094846,19921001,SNWD,0,,,0,
USW00094846,19921001,AWND,32,,,X,
USW00014819,19921002,TMAX,267,,,0,2400
USW00014819,19921002,TMIN,122,,,0,2400
USW00014819,19921002,PRCP,0,,,0,2400
USW00014819,19921002,SNOW,0,,,0,
USW00014819,19921002,SNWD,0,,,0,
USW00094846,19921002,TMAX,256,,,0,2400
USW00094846,19921002,TMIN,89,,,0,2400
USW00094846,19921002,PRCP,0,,,0,2400
USW00094846,19921002,SNOW,0,,,0,
USW00094846,19921002,SNWD,0,,,0,
USW00094846,19921002,AWND,49,,,X,
USW00014819,19921003,TMAX,283,,,0,2400
USW00014819,19921003,TMIN,144,,,0,2400
USW00014819,19921003,PRCP,0,,,0,2400
USW00014819,19921003,SNOW,0,,,0,
USW00014819,19921003,SNWD,0,,,0,
USW00094846,19921003,TMAX,278,,,0,2400
USW00094846,19921003,TMIN,106,,,0,2400
USW00094846,19921003,PRCP,0,,,0,2400
USW00094846,19921003,SNOW,0,,,0,
USW00094846,19921003,SNWD,0,,,0,
USW00094846,19921003,AWND,44,,,X,
USW00014819,19921004,TMAX,200,,,0,2400
USW00014819,19921004,TMIN,144,,,0,2400
USW00014819,19921004,PRCP,0,,,0,2400
USW00014819,19921004,SNOW,0,,,0,
USW00014819,19921004,SNWD,0,,,0,
USW00094846,19921004,TMAX,189,,,0,2400
USW00094846,19921004,TMIN,106,,,0,2400
USW00094846,19921004,PRCP,0,,,0,2400
USW00094846,19921004,SNOW,0,,,0,
USW00094846,19921004,SNWD,0,,,0,
USW00094846,19921004,AWND,60,,,X,
USW00014819,19921005,TMAX,172,,,0,2400
USW00014819,19921005,TMIN,100,,,0,2400
USW00014819,19921005,PRCP,0,,,0,2400
USW00014819,19921005,SNOW,0,,,0,
USW00014819,19921005,SNWD,0,,,0,
USW00094846,19921005,TMAX,172,,,0,2400
USW00094846,19921005,TMIN,56,,,0,2400
USW00094846,19921005,PRCP,0,,,0,2400
USW00094846,19921005,SNOW,0,,,0,
USW00094846,19921005,SNWD,0,,,0,
USW00094846,19921005,AWND,33,,,X,
USW00014819,19921006,TMAX,217,,,0,2400
USW00014819,19921006,TMIN,72,,,0,2400
USW00014819,19921006,PRCP,0,,,0,2400
USW00014819,19921006,SNOW,0,,,0,
USW00014819,19921006,SNWD,0,,,0,
USW00094846,19921006,TMAX,211,,,0,2400
USW00094846,19921006,TMIN,22,,,0,2400
USW00094846,19921006,PRCP,0,,,0,2400
USW00094846,19921006,SNOW,0,,,0,
USW00094846,19921006,SNWD,0,,,0,
USW00094846,19921006,AWND,25,,,X,
USW00014819,19921007,TMAX,233,,,0,2400
USW00014819,19921007,TMIN,94,,,0,2400
USW00014819,19921007,PRCP,0,,,0,2400
USW00014819,19921007,SNOW,0,,,0,
USW00014819,19921007,SNWD,0,,,0,
USW00094846,19921007,TMAX,211,,,0,2400
USW00094846,19921007,TMIN,67,,,0,2400
USW00094846,19921007,PRCP,0,,,0,2400
USW00094846,19921007,SNOW,0,,,0,
USW00094846,19921007,SNWD,0,,,0,
USW00094846,19921007,AWND,46,,,X,
USW00014819,19921008,TMAX,222,,,0,2400
USW00014819,19921008,TMIN,100,,,0,2400
USW00014819,19921008,PRCP,33,,,0,2400
USW00014819,19921008,SNOW,0,,,0,
USW00014819,19921008,SNWD,0,,,0,
USW00094846,19921008,TMAX,211,,,0,2400
USW00094846,19921008,TMIN,83,,,0,2400
USW00094846,19921008,PRCP,51,,,0,2400
USW00094846,19921008,SNOW,0,,,0,
USW00094846,19921008,SNWD,0,,,0,
USW00094846,19921008,AWND,63,,,X,
USW00014819,19921009,TMAX,139,,,0,2400
USW00014819,19921009,TMIN,72,,,0,2400
USW00014819,19921009,PRCP,3,,,0,2400
USW00014819,19921009,SNOW,0,,,0,
USW00014819,19921009,SNWD,0,,,0,
USW00094846,19921009,TMAX,122,,,0,2400
USW00094846,19921009,TMIN,67,,,0,2400
USW00094846,19921009,PRCP,10,,,0,2400
USW00094846,19921009,SNOW,0,,,0,
USW00094846,19921009,SNWD,0,,,0,
USW00094846,19921009,AWND,67,,,X,
USW00014819,19921010,TMAX,172,,,0,2400
USW00014819,19921010,TMIN,83,,,0,2400
USW00014819,19921010,PRCP,0,,,0,2400
USW00014819,19921010,SNOW,0,,,0,
USW00014819,19921010,SNWD,0,,,0,
USW00094846,19921010,TMAX,150,,,0,2400
USW00094846,19921010,TMIN,61,,,0,2400
USW00094846,19921010,PRCP,0,T,,0,2400
USW00094846,19921010,SNOW,0,,,0,
USW00094846,19921010,SNWD,0,,,0,
USW00094846,19921010,AWND,41,,,X,
USW00014819,19921011,TMAX,183,,,0,2400
USW00014819,19921011,TMIN,83,,,0,2400
USW00014819,19921011,PRCP,0,,,0,2400
USW00014819,19921011,SNOW,0,,,0,
USW00014819,19921011,SNWD,0,,,0,
USW00094846,19921011,TMAX,161,,,0,2400
USW00094846,19921011,TMIN,56,,,0,2400
USW00094846,19921011,PRCP,0,,,0,2400
USW00094846,19921011,SNOW,0,,,0,
USW00094846,19921011,SNWD,0,,,0,
USW00094846,19921011,AWND,41,,,X,
USW00014819,19921012,TMAX,189,,,0,2400
USW00014819,19921012,TMIN,83,,,0,2400
USW00014819,19921012,PRCP,0,,,0,2400
USW00014819,19921012,SNOW,0,,,0,
USW00014819,19921012,SNWD,0,,,0,
USW00094846,19921012,TMAX,178,,,0,2400
USW00094846,19921012,TMIN,67,,,0,2400
USW00094846,19921012,PRCP,0,,,0,2400
USW00094846,19921012,SNOW,0,,,0,
USW00094846,19921012,SNWD,0,,,0,
USW00094846,19921012,AWND,56,,,X,
USW00014819,19921013,TMAX,167,,,0,2400
USW00014819,19921013,TMIN,56,,,0,2400
USW00014819,19921013,PRCP,0,T,,0,2400
USW00014819,19921013,SNOW,0,,,0,
USW00014819,19921013,SNWD,0,,,0,
USW00094846,19921013,TMAX,139,,,0,2400
USW00094846,19921013,TMIN,22,,,0,2400
USW00094846,19921013,PRCP,13,,,0,2400
USW00094846,19921013,SNOW,0,,,0,
USW00094846,19921013,SNWD,0,,,0,
USW00094846,19921013,AWND,39,,,X,
USW00014819,19921014,TMAX,194,,,0,2400
USW00014819,19921014,TMIN,100,,,0,2400
USW00014819,19921014,PRCP,81,,,0,2400
USW00014819,19921014,SNOW,0,,,0,
USW00014819,19921014,SNWD,0,,,0,
USW00094846,19921014,TMAX,183,,,0,2400
USW00094846,19921014,TMIN,89,,,0,2400
USW00094846,19921014,PRCP,191,,,0,2400
USW00094846,19921014,SNOW,0,T,,0,
USW00094846,19921014,SNWD,0,,,0,
USW00094846,19921014,AWND,48,,,X,
USW00014819,19921015,TMAX,128,,,0,2400
USW00014819,19921015,TMIN,100,,,0,2400
USW00014819,19921015,PRCP,38,,,0,2400
USW00014819,19921015,SNOW,0,,,0,
USW00014819,19921015,SNWD,0,,,0,
USW00094846,19921015,TMAX,106,,,0,2400
USW00094846,19921015,TMIN,94,,,0,2400
USW00094846,19921015,PRCP,132,,,0,2400
USW00094846,19921015,SNOW,0,,,0,
USW00094846,19921015,SNWD,0,,,0,
USW00094846,19921015,AWND,57,,,X,
USW00014819,19921016,TMAX,128,,,0,2400
USW00014819,19921016,TMIN,28,,,0,2400
USW00014819,19921016,PRCP,0,T,,0,2400
USW00014819,19921016,SNOW,0,,,0,
USW00014819,19921016,SNWD,0,,,0,
USW00094846,19921016,TMAX,100,,,0,2400
USW00094846,19921016,TMIN,-17,,,0,2400
USW00094846,19921016,PRCP,0,T,,0,2400
USW00094846,19921016,SNOW,0,,,0,
USW00094846,19921016,SNWD,0,,,0,
USW00094846,19921016,AWND,57,,,X,
USW00014819,19921017,TMAX,100,,,0,2400
USW00014819,19921017,TMIN,0,,,0,2400
USW00014819,19921017,PRCP,0,,,0,2400
USW00014819,19921017,SNOW,0,,,0,
USW00014819,19921017,SNWD,0,,,0,
USW00094846,19921017,TMAX,94,,,0,2400
USW00094846,19921017,TMIN,-22,,,0,2400
USW00094846,19921017,PRCP,0,,,0,2400
USW00094846,19921017,SNOW,0,,,0,
USW00094846,19921017,SNWD,0,,,0,
USW00094846,19921017,AWND,30,,,X,
USW00014819,19921018,TMAX,78,,,0,2400
USW00014819,19921018,TMIN,6,,,0,2400
USW00014819,19921018,PRCP,0,,,0,2400
USW00014819,19921018,SNOW,0,,,0,
USW00014819,19921018,SNWD,0,,,0,
USW00094846,19921018,TMAX,72,,,0,2400
USW00094846,19921018,TMIN,-39,,,0,2400
USW00094846,19921018,PRCP,0,,,0,2400
USW00094846,19921018,SNOW,0,,,0,
USW00094846,19921018,SNWD,0,,,0,
USW00094846,19921018,AWND,51,,,X,
USW00014819,19921019,TMAX,83,,,0,2400
USW00014819,19921019,TMIN,-22,,,0,2400
USW00014819,19921019,PRCP,5,,,0,2400
USW00014819,19921019,SNOW,0,T,,0,
USW00014819,19921019,SNWD,0,,,0,
USW00094846,19921019,TMAX,78,,,0,2400
USW00094846,19921019,TMIN,-61,,,0,2400
USW00094846,19921019,PRCP,5,,,0,2400
USW00094846,19921019,SNOW,0,T,,0,
USW00094846,19921019,SNWD,0,,,0,
USW00094846,19921019,AWND,35,,,X,
USW00014819,19921020,TMAX,150,,,0,2400
USW00014819,19921020,TMIN,22,,,0,2400
USW00014819,19921020,PRCP,8,,,0,2400
USW00014819,19921020,SNOW,0,T,,0,
USW00014819,19921020,SNWD,0,,,0,
USW00094846,19921020,TMAX,150,,,0,2400
USW00094846,19921020,TMIN,6,,,0,2400
USW00094846,19921020,PRCP,38,,,0,2400
USW00094846,19921020,SNOW,8,,,0,
USW00094846,19921020,SNWD,0,T,,0,
USW00094846,19921020,AWND,64,,,X,
USW00014819,19921021,TMAX,128,,,0,2400
